x-axis,1
second,Volt
-0.000862547441562,5.72089
-0.000861547441562,5.72089
-0.000860547441562,5.72424
-0.000859547441563,5.72089
-0.000858547441562,5.80457
-0.000857547441562,5.71419
-0.000856547441562,5.72758
-0.000855547441563,5.72089
-0.000854547441562,5.72089
-0.000853547441562,5.72089
-0.000852547441562,5.72424
-0.000851547441562,5.72089
-0.000850547441563,5.72089
-0.000849547441562,5.72424
-0.000848547441562,5.72758
-0.000847547441562,5.72089
-0.000846547441563,5.59704
-0.000845547441562,5.72424
-0.000844547441562,5.72089
-0.000843547441562,5.72424
-0.000842547441563,5.72424
-0.000841547441563,5.72424
-0.000840547441562,5.71754
-0.000839547441562,5.72089
-0.000838547441562,5.72424
-0.000837547441563,5.72424
-0.000836547441562,5.72089
-0.000835547441562,5.72424
-0.000834547441562,5.72758
-0.000833547441562,5.72424
-0.000832547441562,5.70415
-0.000831547441562,5.74097
-0.000830547441562,5.72424
-0.000829547441562,5.72424
-0.000828547441563,5.72089
-0.000827547441562,5.72089
-0.000826547441562,5.72424
-0.000825547441562,5.72089
-0.000824547441563,5.72089
-0.000823547441562,5.72424
-0.000822547441562,5.72424
-0.000821547441562,5.72089
-0.000820547441562,5.8347
-0.000819547441563,5.72758
-0.000818547441562,5.72758
-0.000817547441562,5.72089
-0.000816547441562,5.72089
-0.000815547441563,5.72424
-0.000814547441562,5.72089
-0.000813547441562,5.72424
-0.000812547441562,5.72758
-0.000811547441562,5.72424
-0.000810547441563,5.72089
-0.000809547441562,5.72089
-0.000808547441562,5.72424
-0.000807547441562,5.72424
-0.000806547441563,5.75101
-0.000805547441562,5.71085
-0.000804547441562,5.72424
-0.000803547441562,5.72424
-0.000802547441562,5.72424
-0.000801547441563,5.72424
-0.000800547441562,5.72758
-0.000799547441562,5.72089
-0.000798547441562,5.72089
-0.000797547441563,5.72424
-0.000796547441562,5.72424
-0.000795547441562,5.72089
-0.000794547441562,5.68407
-0.000793547441563,5.72758
-0.000792547441563,5.72089
-0.000791547441562,5.72089
-0.000790547441562,5.72424
-0.000789547441562,5.72424
-0.000788547441563,5.72089
-0.000787547441562,5.72424
-0.000786547441562,5.72758
-0.000785547441562,5.72089
-0.000784547441562,5.72089
-0.000783547441563,5.72089
-0.000782547441562,5.72424
-0.000781547441562,5.72089
-0.000780547441562,5.71085
-0.000779547441563,5.71419
-0.000778547441562,5.72424
-0.000777547441562,5.72089
-0.000776547441562,5.72089
-0.000775547441563,5.72424
-0.000774547441562,5.72758
-0.000773547441562,5.72089
-0.000772547441562,5.72424
-0.000771547441562,5.72424
-0.000770547441563,5.72424
-0.000769547441562,5.68072
-0.000768547441562,5.67737
-0.000767547441562,5.72424
-0.000766547441562,5.72089
-0.000765547441562,5.71754
-0.000764547441562,5.72758
-0.000763547441562,5.72424
-0.000762547441563,5.72424
-0.000761547441563,5.72089
-0.000760547441562,5.72424
-0.000759547441562,5.72089
-0.000758547441562,5.72089
-0.000757547441563,5.72089
-0.000756547441562,5.72758
-0.000755547441562,5.72424
-0.000754547441562,5.72758
-0.000753547441562,5.72758
-0.000752547441563,5.72424
-0.000751547441562,5.72089
-0.000750547441562,5.72089
-0.000749547441562,5.72758
-0.000748547441563,5.72424
-0.000747547441562,5.71754
-0.000746547441562,5.72424
-0.000745547441562,5.72424
-0.000744547441563,5.72089
-0.000743547441563,5.59035
-0.000742547441562,5.7075
-0.000741547441562,5.72424
-0.000740547441562,5.72089
-0.000739547441563,5.72089
-0.000738547441562,5.72089
-0.000737547441562,5.72089
-0.000736547441562,5.72424
-0.000735547441562,5.71754
-0.000734547441563,5.72424
-0.000733547441562,5.72424
-0.000732547441562,5.72089
-0.000731547441563,5.64055
-0.000730547441563,5.72758
-0.000729547441562,5.72089
-0.000728547441562,5.71419
-0.000727547441562,5.72424
-0.000726547441563,5.72424
-0.000725547441562,5.72089
-0.000724547441562,5.72089
-0.000723547441562,5.72758
-0.000722547441562,5.72089
-0.000721547441563,5.72089
-0.000720547441562,5.72089
-0.000719547441562,5.72758
-0.000718547441562,5.72089
-0.000717547441562,5.69076
-0.000716547441562,5.7644
-0.000715547441562,5.72424
-0.000714547441562,5.72424
-0.000713547441563,5.72089
-0.000712547441563,5.72424
-0.000711547441562,5.72424
-0.000710547441562,5.72089
-0.000709547441562,5.72089
-0.000708547441563,5.72424
-0.000707547441562,5.72424
-0.000706547441562,5.72089
-0.000705547441562,5.56357
-0.000704547441562,5.72758
-0.000703547441563,5.72089
-0.000702547441562,5.72089
-0.000701547441562,5.73093
-0.000700547441563,5.72424
-0.000699547441562,5.72089
-0.000698547441562,5.72089
-0.000697547441562,5.72424
-0.000696547441562,5.72089
-0.000695547441563,5.72089
-0.000694547441563,5.72089
-0.000693547441562,5.72424
-0.000692547441562,5.72089
-0.000691547441562,5.74097
-0.000690547441563,5.74432
-0.000689547441562,5.72424
-0.000688547441562,5.72424
-0.000687547441562,5.71754
-0.000686547441562,5.72424
-0.000685547441563,5.72424
-0.000684547441562,5.72089
-0.000683547441562,5.72089
-0.000682547441563,5.72424
-0.000681547441563,5.72424
-0.000680547441562,5.7711
-0.000679547441562,5.84809
-0.000678547441562,5.72758
-0.000677547441563,5.72089
-0.000676547441563,5.72089
-0.000675547441562,5.72424
-0.000674547441562,5.72424
-0.000673547441562,5.72089
-0.000672547441563,5.72424
-0.000671547441562,5.72758
-0.000670547441562,5.72089
-0.000669547441562,5.72089
-0.000668547441562,5.72089
-0.000667547441562,5.72424
-0.000666547441562,5.72089
-0.000665547441562,5.72424
-0.000664547441563,5.72424
-0.000663547441563,5.72424
-0.000662547441562,5.72424
-0.000661547441562,5.71754
-0.000660547441562,5.72089
-0.000659547441563,5.72424
-0.000658547441562,5.72089
-0.000657547441562,5.72089
-0.000656547441562,5.72758
-0.000655547441562,5.72089
-0.000654547441563,5.84139
-0.000653547441562,5.75771
-0.000652547441562,5.72089
-0.000651547441563,5.71419
-0.000650547441562,5.71754
-0.000649547441562,5.72424
-0.000648547441562,5.72424
-0.000647547441562,5.72089
-0.000646547441563,5.72089
-0.000645547441563,5.72089
-0.000644547441562,5.72424
-0.000643547441562,5.72089
-0.000642547441562,5.72089
-0.000641547441563,5.72424
-0.000640547441562,5.72089
-0.000639547441562,5.72424
-0.000638547441562,5.7075
-0.000637547441562,5.72424
-0.000636547441563,5.72424
-0.000635547441562,5.71754
-0.000634547441562,5.72424
-0.000633547441563,5.72424
-0.000632547441563,5.72089
-0.000631547441562,5.72424
